TIMESTAMP;FLAG_TSEBPT;LE_TSEBPT;H_TSEBPT;NETRAD_TSEBPT;G_TSEBPT;T_S_TSEBPT;T_C_TSEBPT;T_AC_TSEBPT;LN_S_TSEBPT;LN_C_TSEBPT;LE_C_TSEBPT;H_C_TSEBPT;LE_S_TSEBPT;H_S_TSEBPT;R_S_TSEBPT;R_X_TSEBPT;R_A_TSEBPT;USTAR_TSEBPT;L_MO_TSEBPT;ITERATIONS_TSEBPT
201705121530;255;-9999;-9999;446.98886782930276;-9999;1e-06;-9999;293.66;-77.76623;-62.613667;-9999;-9999;0.0;-9999;110.52281;13.142796;9.372522;0.7290953;inf;0.0
201705121630;255;-9999;-9999;287.3788733520378;-9999;1e-06;-9999;293.5;-62.741837;-77.476135;-9999;-9999;0.0;-9999;111.69362;13.212225;9.471808;0.7214527;inf;0.0
201705121730;255;-9999;-9999;111.76375325019461;-9999;1e-06;-9999;292.88;-42.913;-91.776115;-9999;-9999;0.0;-9999;114.35875;13.368925;9.697816;0.70463926;inf;0.0
201705121830;255;-9999;-9999;-49.50333251307609;-9999;1e-06;-9999;291.58;-27.906727;-98.50297;-9999;-9999;0.0;-9999;158.31648;15.72986;13.425507;0.508991;inf;0.0
201705121930;255;-9999;-9999;-109.87560591983467;-9999;1e-06;-9999;289.03;-23.507645;-87.778145;-9999;-9999;0.0;-9999;220.58318;18.567266;18.705828;0.36531192;inf;0.0
201705130530;255;-9999;-9999;-73.42059904069468;-9999;1e-06;-9999;279.94;-24.081846;-76.1491;-9999;-9999;0.0;-9999;362.1442;23.594082;30.711;0.22283372;inf;0.0
201705130630;255;-9999;-9999;59.50221169283705;-9999;1e-06;-9999;282.25;-34.413044;-76.23642;-9999;-9999;0.0;-9999;131.853;14.236633;11.181561;0.6120296;inf;0.0
201705130730;255;-9999;-9999;225.76374470140115;-9999;1e-06;-9999;284.39;-48.14872;-70.78436;-9999;-9999;0.0;-9999;102.66613;12.562494;8.70642;0.786023;inf;0.0
201705130830;255;-9999;-9999;389.1010001457877;-9999;1e-06;-9999;286.3;-67.12993;-59.98178;-9999;-9999;0.0;-9999;113.705505;13.220657;9.642595;0.70971006;inf;0.0
201705130930;255;-9999;-9999;530.3591773218955;-9999;1e-06;-9999;288.01;-82.546135;-50.631115;-9999;-9999;0.0;-9999;115.19184;13.306786;9.7686405;0.7005526;inf;0.0
201705131030;255;-9999;-9999;634.0231959387141;-9999;1e-06;-9999;289.76;-94.01666;-45.05186;-9999;-9999;0.0;-9999;118.284256;13.484218;10.030888;0.6822374;inf;0.0
201705131130;255;-9999;-9999;689.8309458661213;-9999;1e-06;-9999;291.17;-101.3076;-40.593075;-9999;-9999;0.0;-9999;135.57195;14.436011;11.49694;0.5952407;inf;0.0
