TIMESTAMP;FLAG_TSEBPT;LE_TSEBPT;H_TSEBPT;NETRAD_TSEBPT;G_TSEBPT;T_S_TSEBPT;T_C_TSEBPT;T_AC_TSEBPT;LN_S_TSEBPT;LN_C_TSEBPT;LE_C_TSEBPT;H_C_TSEBPT;LE_S_TSEBPT;H_S_TSEBPT;R_S_TSEBPT;R_X_TSEBPT;R_A_TSEBPT;USTAR_TSEBPT;L_MO_TSEBPT;ITERATIONS_TSEBPT
201805240630;3;40.54185;84.17799;127.32661963456684;2.6067722;288.0736;288.50024;287.50427;-13.97582;-79.48579;40.226562;79.65214;0.31528997;4.5258584;155.03816;15.393265;17.027624;0.30569106;-28.600936889648438;3.0
201805240730;0;171.14136;94.317764;300.4587388899796;34.999603;293.32816;289.7841;289.33707;-33.54541;-63.83508;157.9949;42.46496;13.146458;51.85281;94.236244;12.887377;13.072651;0.42565393;-63.52981185913086;6.0
201805240830;0;270.9587;127.71611;452.8661492297862;54.191326;297.16452;292.21835;291.61322;-42.830883;-62.482037;243.73584;54.29794;27.222862;73.418175;92.00475;13.559923;13.5598135;0.39040202;-35.473228454589844;7.0
201805240930;3;344.63474;198.91774;579.7506243518295;36.198162;299.1855;295.87027;294.25394;-42.048985;-73.49659;338.9682;137.35912;5.6665344;61.558624;96.86985;14.161554;13.474555;0.36822146;-19.35421371459961;4.0
201805241030;3;412.06006;211.1328;662.1948988501038;39.00204;301.40036;297.99173;296.16223;-45.101963;-75.050644;403.35342;147.40707;8.706631;63.725727;98.81433;14.840031;13.853806;0.34182355;-14.35509204864502;4.0
201805241130;0;473.1936;158.61255;707.6227279109531;75.816536;305.33447;297.86618;297.16254;-61.057755;-56.746647;437.3918;53.612225;35.801796;105.00033;93.06207;15.693104;15.021518;0.30726606;-13.149585723876953;8.0
201805241230;3;509.57062;163.67505;716.295915151016;43.050217;305.16266;300.5703;299.03494;-61.45748;-59.317646;497.41052;95.88476;12.16011;67.79029;107.48785;18.72417;17.156809;0.23868795;-5.4130859375;7.0
201805241330;3;338.25174;265.15112;603.057802723113;-0.34509984;300.50195;305.36026;301.15747;-5.698507;-131.24883;337.20914;266.83463;1.0426146;-1.6835144;461.1036;18.736403;15.0186205;0.24580836;-4.302835941314697;4.0
201805241430;0;369.19055;95.5325;512.8819571640693;48.158924;305.5232;299.9018;299.54587;-49.77386;-60.830547;349.1835;26.101536;20.007034;69.43097;101.747246;16.114262;16.773994;0.28650537;-16.72357940673828;8.0
201805241530;3;117.26259;118.3818;234.66648581188485;-0.97789603;298.52414;301.3535;299.6529;-3.6513774;-89.74387;115.331116;122.129364;1.9314761;-3.7475688;356.20645;16.467886;17.211601;0.27775937;-14.45349407196045;3.0
