TIMESTAMP;SW_BELOW_ROWS;SW_BELOW_ORIG-CLUMPED;SW_BELOW_NON-CLUMPED
201408031130;302.6577371470571;312.0552522080391;274.45592365352934
201408031145;225.35788238910231;230.4852658550455;211.5838330361076
201408031200;201.29604128891233;205.26772895550985;191.24850892516963
201408031215;172.7489844273856;175.31971714308696;166.36535177520443
201408031230;165.62046512665069;167.83804662213595;160.00090765322955
201408031245;195.156725473177;198.65255031591335;185.73123193920176
201408031300;247.5777691270094;253.51048368795648;229.6629186535883
201408031315;359.9100346237453;371.53474709520174;317.62184851101296
201408031330;359.2161243403715;368.1366644972254;314.9386540353318
201408031345;333.6958401959057;338.155398333092;293.2194389740681
201408031400;482.91007650625295;482.93724732526084;393.57834688177155
201408031415;445.11374193597203;434.4626198977712;362.4029037015612
201408031430;336.9366217721754;322.3347128539963;284.31696831427985
201408031445;270.42908233162854;253.9075665588175;233.35365626348693
201408031500;232.02367678754072;213.138826893525;202.11960430111944
201408031515;193.8182337561257;174.98951005457047;171.15793099727935
201408031530;135.20225053759984;124.3508360589334;124.71938657456332
201408031545;134.2990573308191;119.02505811863155;121.87824244039359
201408031600;142.93766971260325;118.22654687828573;125.21785039061443
201408031615;145.05294052037715;111.46631363730721;122.79021209329062
201408031630;145.33617298795528;102.90979647859325;118.11606919355566
201408031645;125.43457208949008;88.5689493822209;101.73020552180822
201408031700;102.62600531120302;75.29731223044513;84.83453711323315
201408031715;86.04555411048919;64.770071538122;71.70437090651407
201408031730;61.37007428722085;50.84458176977053;53.91370209490161
201408031745;50.81777782447004;42.79381347965223;44.790834886546975
201408031800;40.81397621693644;35.02394425949365;36.18504774315864
201408031815;32.153105283313955;28.04398646352162;28.66639306675669
201408031830;23.165758547071455;21.246815782612856;21.495621547451748
201408031845;12.318853143693007;12.318853146472234;12.340312956438458
201408031900;5.496436249319668;5.496436249319668;5.496494111945186
201408031915;4.702910833646074;4.702910833646074;4.702910833646074
201408031930;1.2826120455398384;1.2826120455398384;1.2826120455398384
201408040515;0.42725466835064124;0.42725466835064124;0.42725466835064124
201408040530;1.771648509481769;1.771648509481769;1.771648509481769
201408040545;5.484877074264668;5.484877074264668;5.484877074264668
201408040600;12.259341500134356;12.254261341723875;12.254882057808297
201408040615;25.32751131391995;23.613210345637988;23.86735040986781
201408040630;42.870070951567826;36.04000043923691;37.391762308728104
201408040645;47.67499435717277;41.102491139737765;42.72290051644661
201408040700;54.838457871451524;47.47240417470819;49.60456674592652
201408040715;60.82872609496208;53.26404414576109;55.71462753105426
201408040730;75.14483711638528;63.613464451075046;67.61701625411285
201408040745;78.26670249222335;68.2307291794996;71.79766094425858
201408040800;98.0409378604275;82.58585887824103;88.14719203014096
201408040815;109.80002693542822;93.55430818503528;99.06000495464968
201408040830;101.64272791255256;92.42908949412126;95.05543912665425
201408040845;123.07922604736639;111.18464745935418;113.43714849526964
201408040900;112.55211634182896;106.50230675041428;106.72584156995526
201408040915;101.8221940544808;99.28040209251483;98.77123148475243
201408040930;98.94236630867046;97.68198114561844;96.94968374519419
201408040945;105.96940047011148;104.96381696829104;103.71128934563292
201408041000;108.93099999005761;108.35465935197834;106.84224068551778
201408041015;119.19899279061372;118.85410340406004;116.46191881997461
201408041030;204.82118805278282;204.88108763731194;190.4030797296368
201408041045;201.7930477323942;203.2593289790613;189.03406909174362
201408041100;226.14551978229514;229.4270433132823;210.28585354659515
201408041115;431.65898687329076;448.6373927005184;371.18873857287576
201408041130;552.2906631116965;583.6757604250826;459.2129264099708
201408041145;446.4170896102728;469.22445014844226;385.90812348372305
201408041200;211.1327006441378;215.70100825693038;199.72289373002417
201408041215;157.28199182337323;159.19024514999091;152.60333777791138
201408041230;121.13277439218678;121.70531134358711;119.69971685879078
201408041245;366.2113664214582;381.5580526875696;325.3070353373241
201408041300;334.56231733511;346.24958159589755;299.6326086340538
201408041315;290.7513844486125;298.21941988451863;263.80817432537583
201408041330;280.8150378754649;286.13948464480035;254.49565900023174
201408041345;206.64491642861174;208.13410946137378;193.01981494228693
201408041400;241.7006764624555;241.64605356862197;220.07252032643797
201408041415;277.345138073802;273.05304211390245;245.2582375086523
201408041430;167.42583319275724;164.4418731929436;156.94763919341125
201408041445;174.8538429245701;168.75472487391067;161.45553545641246
201408041500;174.98119291123965;165.0877142058102;159.60164049444074
201408041515;182.2960228096768;165.69230140249266;162.6333788204023
201408041530;146.8771530017168;132.925554957409;133.58460727193807
201408041545;103.56494300781583;96.67753129223075;98.02717679052168
201408041600;72.93298691447987;71.11902630495912;71.64327506896628
201408041615;71.79517143287995;68.75157048203212;69.7889261331141
201408041630;68.16263338024544;64.33714075322075;65.71489470748887
201408041645;71.09878542748619;63.94685351125463;66.488788056457
201408041700;55.029958438497026;51.78398335332823;52.90785144750755
201408041715;35.501741106691135;35.501741106691135;35.501741106691135
201408041730;25.811294382527688;25.811294382527688;25.811294382527688
201408041745;16.970299122026585;16.970299122026585;16.970299122026585
201408041800;10.317418391849488;10.317418391849488;10.317418391849488
201408041815;5.865148330920383;5.865148330920383;5.865148330920383
201408041830;5.452841053313601;5.452841053313601;5.452841053313601
201408041845;4.114031462566878;4.114031462566878;4.114031462566878
201408041900;2.145120719335101;2.145120719335101;2.1451211205958716
201408041915;0.42725466835064124;0.42725466835064124;0.42725466835064124
201408050530;0.8779154562655073;0.8779154562655073;0.8779154562655073
201408050545;4.568507466522966;4.568507466522966;4.568507466522966
201408050600;15.54461030716522;15.15849958788976;15.203610634134673
201408050615;29.90020765816247;26.509555922847525;26.9943955646932
201408050630;38.87707738150102;33.74845904799514;34.738467145760154
201408050645;59.628624268950475;46.490935626038954;49.67243720529085
201408050700;135.84308168971805;63.68010751089467;84.3039113058179
201408050715;68.10039988420154;56.87904587186868;60.47760499657553
201408050730;88.66918384013124;69.66085496832872;76.21269070620508
201408050745;104.98823808599637;80.81755506779702;89.39609149497623
201408050800;52.029700009746065;52.029700009746065;52.029700009746065
201408050815;41.83121051852241;41.83121051852241;41.83121051852241
201408050830;20.23141844663185;20.23141844663185;20.23141844663185
201408050845;25.922772798405994;25.922772798405994;25.922772798405994
201408050900;50.04414090715184;50.04414090715184;50.04414090715184
201408050915;93.99778108992228;92.28958190955612;91.97507396458559
201408050930;165.77026657423335;157.23809896621682;152.48510698021371
201408050945;184.23289883553863;177.31970884962965;168.97251002394023
201408051000;144.07647041476434;142.20874533000068;137.441169482889
201408051015;183.97124742979923;182.41410980584112;171.94418411644318
201408051030;223.0684757623749;223.11553695476894;205.25987790474508
201408051045;208.2348428933101;209.82792942146997;194.40180105600126
201408051100;160.18136900018698;161.44793106218617;154.11203139297672
201408051115;167.39322437887273;169.24421351094844;160.87209833278888
201408051130;215.27124653333212;219.5841303300552;202.63489125332933
201408051145;271.3947290978616;279.5735280254789;249.96608256984405
201408051200;124.12937116143581;124.80778264035189;122.4562805861115
201408051215;94.83599228534848;94.83599228534848;94.83599228534848
201408051230;114.52265228596806;114.91211696475558;113.55957920012435
201408051245;120.1638464899451;120.70650754128535;118.73393404285429
201408051300;140.00659638192724;141.1110252906077;136.73899278508398
201408051315;146.70371626976717;147.87127776334214;142.5242047516527
201408051330;169.10763508132632;170.5760255866967;161.87328165110932
201408051345;196.38463686488643;197.67701899860143;184.44034708578013
201408051400;372.98096612221303;372.674892249573;318.5470740263052
201408051415;271.6395093170503;267.3682327692833;240.92506098722498
201408051430;630.8953411501661;580.7624773683983;459.5401959511856
201408051445;551.3116060254157;482.095318107889;402.4577030857691
201408051500;348.14307391516803;302.68110243838834;278.78479714470456
201408051515;199.40699890223522;178.44334381836018;174.98472636229815
201408051530;142.097712687402;129.08452281347533;129.87167177139676
201408051545;138.9681517304172;121.56643837469204;125.13541624204683
201408051600;121.72875168518297;105.03782216717774;109.96313536441916
201408051615;81.84457262068251;75.7258817023438;77.83376483867636
201408051630;60.89526609628233;59.09913555402986;59.74912227824623
201408051645;51.587702836582274;50.86547493130027;51.12097742301057
201408051700;50.400707408169836;48.53940341242253;49.17865295917678
201408051715;53.42703579624591;48.67131220850054;50.186584581752896
201408051730;48.56836607639946;43.62110019859574;45.02058251050659
201408051745;24.10731835243998;24.10731835243998;24.10731835243998
201408051800;12.108503726747827;12.108503726747827;12.108503726747827
201408051815;7.217465575428174;7.217465575428174;7.217465575428174
201408051830;5.906792609882097;5.906792609882097;5.906792609882097
201408051845;4.1117339305651175;4.1117339305651175;4.1117339305651175
201408051900;2.0817447772990487;2.0817447772990487;2.0817449444107985
201408051915;0.4269867425214412;0.4269867425214412;0.4269867425214412
201408060515;0.8534670734995735;0.8534670734995735;0.8534670734995735
201408060530;4.043045807753833;4.043045807753833;4.043048457870721
201408060545;11.69660190002332;11.69660190084398;11.7124420508408
201408060600;27.74240851948332;23.488289866652853;23.962656671733445
201408060615;55.90612950173336;34.17471120713381;37.16932186508499
201408060630;82.88583566701234;43.6739245585891;51.056642154775645
201408060645;107.36647470626929;53.4111200463755;66.24476648752766
201408060700;134.0916835554828;63.207187576193576;83.18515637552089
201408060715;171.82389143162305;72.56354288387803;104.08812901969375
201408060730;216.8953036850409;82.38320378002831;128.43667712613853
201408060745;255.10658416471668;96.78774280691081;153.0964272553594
201408060800;274.9385980305839;118.40366748502197;175.31876180723202
201408060815;200.6877009695375;130.49239929047405;154.75791295941508
201408060830;142.6008023761721;117.38423681876978;124.84299548176762
201408060845;128.16437184190454;114.35258377540184;117.18665871183443
201408060900;187.453116081379;161.55378055291848;163.09713730092543
201408060915;260.71897047757693;223.41257015900587;217.1491357122776
201408060930;341.5321034503398;298.19627777337456;275.0948746988403
201408060945;342.8213428833456;315.13700183530136;282.7704864119677
201408061000;436.83035730069656;411.8764180246806;349.96874561990995
201408061015;463.48909104492645;451.63175350703847;374.43703499966364
201408061030;374.6715876401318;374.72279312376105;320.04105209923665
201408061045;494.8422199410863;504.88239059167284;407.71528200274486
201408061100;531.1059542696836;550.8598132785188;437.1653103070226
201408061115;502.23585523106055;525.3513050855631;421.6206700864623
201408061130;439.8002040317126;460.59176643483136;379.5755573441193
201408061145;482.2191240894845;509.2518122387956;412.2400605896775
201408061200;530.963316349462;564.8945926617888;448.292582064228
201408061215;526.6883480961078;560.5534258798912;445.67619246054863
201408061230;525.3853724538552;558.5698401905388;444.2754069216827
201408061245;500.205262097719;529.0401857876748;425.044429427544
201408061300;532.7566394578942;562.4506986144755;445.7235711438416
201408061315;483.4270642109774;504.5956306605772;408.18171008149034
201408061330;534.5835914665095;554.0090054821497;439.0813767761974
201408061345;528.545121673518;539.1350830096652;429.4289716567201
201408061400;420.84428906368584;420.2234241681244;351.9040605274693
201408061415;443.919283772538;431.96536149679235;361.30094823238795
201408061430;372.6213851379919;353.2388912584898;308.10440223992254
201408061445;328.33676113007425;301.89387227707;272.74265873839386
201408061500;338.8541144266426;294.7458339654419;272.8379471769317
201408061515;350.59002239408215;281.4309557427019;271.34860841078523
201408061530;332.83343425589635;245.10488919953195;251.57239279341033
201408061545;220.05194896783095;168.00719756912113;179.15517823555393
201408061600;275.87734969610716;168.89998143743827;201.12073227379864
201408061615;262.2380248214476;141.12340104821834;183.3019394112951
201408061630;193.7236423558578;112.77224702421235;142.21255061213333
201408061645;220.82724718369403;98.34678790987599;141.7055167023562
201408061700;182.37626727995143;84.59463843016414;117.9166372706185
201408061715;155.96632539214724;72.9539613673335;99.10813186429635
201408061730;71.94349951793302;54.49882201883756;59.3559575952343
201408061745;44.17339914562525;38.67334506647251;39.959688550970306
201408061800;40.43086647414497;34.230114795671156;35.37126045739569
201408061815;52.60200277688605;33.431334945048036;36.001080551031855
201408061830;27.375740346240974;23.183403180910013;23.675281358866627
201408061845;13.329957575879543;13.32995757670199;13.362720580244414
201408061900;5.363414880182502;5.363414880182502;5.363415646989843
201408061915;2.133667683748934;2.133667683748934;2.133667683748934
201408070515;0.4264950442470344;0.4264950442470344;0.4264950442470344
201408070530;3.569335056680761;3.569335056680761;3.5693356840963224
201408070545;11.006504895143017;11.006504895510078;11.018052190962736
201408070600;22.46375489955835;20.406485572994345;20.62477493479346
201408070615;39.11680164628948;30.738532163885367;31.847494121673005
201408070630;58.91010249806965;41.31952729813827;44.54161395340229
201408070645;81.60470750394845;51.90390987937945;58.83041085353481
201408070700;107.32769077166733;62.51844242631949;74.963010125106
201408070715;134.80347726854572;73.29810365081526;92.61467013426511
201408070730;163.97255021218598;84.96285555743131;111.79093444851594
201408070745;195.8957902728735;98.86602480238243;133.40460335006475
201408070800;222.47832468333868;116.63359351383922;155.2889471046595
201408070815;255.20699716830882;140.88961736787996;180.79477740531956
201408070830;288.5003564907046;172.77767751844954;207.63543805227664
201408070845;318.98072256649044;210.97678056743223;233.99892639513706
201408070900;347.5151906662336;253.22909759926887;259.917983335803
201408070915;373.2337522331063;296.2617436929464;284.59005584253384
201408070930;397.05418491587716;338.1619563170714;308.1879330815742
201408070945;421.7562592493393;379.6936400424947;332.13805700202437
201408071000;440.04992418946654;414.18222486995955;351.8932778421283
201408071015;459.28989374180236;447.2823255384305;371.7146305860728
201408071030;475.8167253388789;475.73224375300396;389.2192645311439
201408071045;492.4424960256541;502.38200022522926;406.13914109120867
201408071100;508.27792229956776;526.5867215346791;421.84470977964213
201408071115;517.6324856194107;542.326680524688;432.36279131195147
201408071130;526.1835054031;555.7572378647452;441.4704565383799
201408071145;534.9074016719113;568.1631573855791;449.83298528740596
201408071200;539.982489529815;575.3947621006621;454.7467364907317
201408071215;547.2128866683382;584.0074888617664;460.2470414026959
201408071230;550.8092764858117;587.469997568328;462.235288317346
201408071245;550.7268136702525;585.6478217210799;460.66864987492943
201408071300;549.9212067592588;581.7161332708989;457.58727389927583
201408071315;545.4004445403012;572.1515826473513;450.9345521614406
201408071330;539.1468535336884;558.9177339415147;442.0856360247178
201408071345;532.1741115852084;542.7503546321814;431.7060407320246
201408071400;521.419431403566;520.1048521183225;417.84046390629896
201408071415;503.76876051928593;487.9452493180884;398.7532563146269
201408071430;486.3542100182144;453.2098301677954;379.0334157764966
201408071445;466.0862304065198;412.98565840867093;356.9351341900409
201408071500;446.9856502008215;370.58940448670893;334.84339531414855
201408071515;424.943955751037;323.471007983811;310.6215223080303
201408071530;397.88097948864777;272.77240737604603;283.64575153249956
201408071545;371.7979999280866;224.15000263478743;257.1239115145013
201408071600;344.5732534881013;179.56498805098983;230.26286284350542
201408071615;313.10862060625664;142.14553626385788;202.30714673460133
201408071630;280.3073853084401;114.17864187521675;174.8928290817587
201408071645;247.97811640078766;94.61622048876262;148.93250325007918
201408071700;208.40295794915505;81.18096609399845;124.16710958092702
201408071715;173.92302682374128;70.17205400725528;102.46586885242249
201408071730;139.57510795298305;60.764718380490194;82.36321352767615
201408071745;105.12353134178863;51.89377892574224;64.07726586052615
201408071800;74.0313832585522;42.51822098655653;48.14275088780484
201408071815;47.5067534873854;32.49366143100186;34.4160725748189
201408071830;25.3400300813889;22.09444583193833;22.464500410515583
201408071845;12.289499406595398;12.289499406843124;12.308816133016636
201408071900;4.013003539133697;4.013003539133697;4.0130035836505
201408071915;0.4264950442470344;0.4264950442470344;0.4264950442470344
201408080515;0.4262712345026973;0.4262712345026973;0.4262712345026973
201408080530;2.789633410335873;2.789633410335873;2.7896334631981983
201408080545;10.576399361260808;10.576399361431479;10.58556205085942
201408080600;22.961933523799775;20.61963862521294;20.855617895118126
201408080615;41.91156389427691;31.410088236709903;32.74370563708861
201408080630;65.75100918194629;42.23963247051865;46.42820940078358
201408080645;90.73206233235952;52.449929123327095;61.20248345105338
201408080700;121.77058668424652;62.585081074695935;78.78302729363325
201408080715;154.3841904091671;72.7433725187909;98.1041911136703
201408080730;187.41570406459425;84.00970637961598;118.84525235216847
201408080745;218.8826262203265;97.92273112450337;141.035828176858
201408080800;247.23807886978094;116.55688824143402;164.5098955206432
201408080815;273.26005281673406;141.65622762706712;188.03401286972436
201408080830;298.830671168388;173.5702068869677;211.96874598195714
201408080845;324.9420985250713;211.4925920500071;236.57130489060353
201408080900;352.6049007419374;254.16349274545345;262.26341469853975
201408080915;380.1496054476671;299.09577684412136;288.1268604875534
201408080930;406.752325235062;343.9752303922454;313.54469948941056
201408080945;429.6710741553873;385.2282039912585;336.70750407321316
201408081000;450.7648650259749;423.07086066274553;358.41641207617033
201408081015;469.11325774994845;456.2237649372836;377.91808019340374
201408081030;487.57315957341365;487.29098993823294;396.88126132271674
201408081045;504.28560650304854;514.6561612452081;414.0459737131105
201408081100;515.4028834873136;534.3123303385264;426.71927571088264
201408081115;529.6001549414103;555.607360742171;440.64504640348866
201408081130;542.1083756757523;573.7045215979998;452.58291481977847
201408081145;534.3772300570615;567.9222531251357;449.55655351294047
201408081200;551.1511358639646;588.3559342228139;462.66002952642157
201408081215;561.5368504389852;600.5848492853257;470.3270116923287
201408081230;481.80509259064684;510.5460077589797;413.15733759062186
201408081245;532.6982485365694;565.8140697635962;448.1844290931553
201408081300;549.436847262524;581.4463410608995;457.2981006476281
201408081315;566.5400642694027;595.4495296131744;465.0643009280819
201408081330;555.1859268967133;576.0938844742268;452.57992263107633
201408081345;542.0961451382516;552.8638671338247;437.98762470400555
201408081400;550.8822288041274;548.9609065321799;435.83901442186783
201408081415;536.4097570449658;517.8118299432523;417.9877930730445
201408081430;525.7953041024216;486.2110115676997;401.1927721508414
201408081445;500.92831183957713;438.51441678709824;375.55571389064545
201408081500;448.8366501025922;370.0028743300154;335.3877416822204
201408081515;255.78214368084377;217.26234186220216;213.1226742485659
201408081530;243.8131811167528;194.64385127190496;199.56030050802826
201408081545;382.0062308399384;223.96494375851148;260.681618346172
201408081600;465.2937334328759;178.1133593224453;267.8378820268513
201408081615;346.78810749842523;137.72823115764035;212.04981823431416
201408081630;364.716843626925;91.95487647274982;192.27743790112808
201408081645;170.610574186958;95.03500452390352;121.78858113266254
201408081700;205.74037911673736;80.50594831495627;122.43332585175946
201408081715;238.556165900169;47.59556635840318;106.41483693853714
201408081730;212.06124094695176;28.296260957228974;78.02178077379733
201408081745;150.7503104846233;35.180160294018464;61.099765155662354
201408081800;95.32474615188139;37.43292024748427;47.44409559332347
201408081815;57.86498402879535;30.92143906217803;34.21222297634116
201408081830;27.650793242004035;22.053814810387085;22.678114537567176
201408081845;11.804137088076468;11.804137088259825;11.834468318904008
201408081900;5.1019825756042785;5.1019825756042785;5.101982577229844
201408090515;0.42606205336497005;0.42606205336497005;0.42606205336497005
201408090530;2.5027382490119003;2.5027382490119003;2.5027382561891107
201408090545;10.64271799455491;10.642717994646606;10.6515707813541
201408090600;24.006544833903348;21.093724206102674;21.371670360319783
201408090615;44.72600651977014;31.773725101759958;33.348785720012984
201408090630;67.66241634229367;42.005189172390615;46.44548134030059
201408090645;91.71888906414439;51.99650109986037;60.892910941304095
201408090700;122.25733938878862;62.00251032808447;78.24274114220634
201408090715;160.66286647050322;71.65422748571292;98.98973060272755
201408090730;195.95906365783964;82.57350100688072;120.45613310262993
201408090745;227.83314120742753;96.36251101465598;143.27567841347835
201408090800;253.43709456187406;115.26338552294402;166.19742299459338
201408090815;283.00882461224137;140.8970141862679;191.4459379494588
201408090830;317.71392429555846;175.34878899495732;219.74833494746542
201408090845;351.373272601934;218.02944586733094;248.5589761305704
201408090900;381.1766567606991;265.357453897601;276.2007540190264
201408090915;407.0908983734553;313.27509201045325;302.1096014527726
201408090930;431.07372073615915;359.7186766987431;326.8612098984706
201408090945;456.1264534979588;405.3604277318708;351.913170210585
201408091000;476.39279763063064;444.92569404684366;373.7822691577079
201408091015;493.84745532710684;479.18365654731826;393.3068065873062
201408091030;508.50974732849863;507.97105079595303;410.3092502232789
201408091045;524.391946272276;535.5118297814026;427.2579863397181
201408091100;537.5270168376678;558.1067986787681;441.567122954304
201408091115;550.956203476047;579.2109664632619;455.17768247896294
201408091130;563.7246442993916;598.0702500000023;467.42570609607674
201408091145;573.8025014704075;612.5674550175465;476.8784133796949
201408091200;580.1199709367909;621.5376945401937;482.74020694540815
201408091215;583.6961456994643;626.1506658114671;485.66025542871824
201408091230;590.9468583003419;633.684392338733;489.96557544583146
201408091245;593.3911120431551;634.371493477626;489.83545864572216
201408091300;589.7992776115117;626.6891420208465;484.4841507904083
201408091315;587.8646212012504;619.0399175888555;479.01612730880674
201408091330;583.1916731274888;606.1366266543718;470.4953473037579
201408091345;578.0647981837948;589.9877833845031;460.35161055469865
201408091400;556.2338021642131;553.7625627544824;438.8614724116813
201408091415;544.1270398532184;524.1470674824069;422.17051731346334
201408091430;525.6571265391798;484.8074621607775;400.7429639225091
201408091445;505.3593497511331;440.1493205835191;377.4185207058477
201408091500;490.1254653792123;394.8223996456826;355.70240545827664
201408091515;465.9854480591322;339.95391058090183;328.80197823659506
201408091530;439.82270677116236;282.7974583578767;300.5586451989874
201408091545;413.8662548839217;227.04442626903213;272.12648913932725
201408091600;382.2022656210656;175.9325806032931;241.7524206015279
201408091615;350.50419205993967;134.3779905475953;211.9556715239622
201408091630;316.3238262930227;104.29958829737828;182.46446293781364
201408091645;282.841909393006;84.09823332190189;154.5170218103316
201408091700;242.08787647197673;71.41451318689502;128.04452130437247
201408091715;198.56877869173118;62.562537491571746;103.82364063686944
201408091730;159.33306134319892;54.55827039903252;82.29479307983475
201408091745;121.4451646167106;47.11093894929547;63.34155439721771
201408091800;84.78805163317703;39.662949284250104;47.19782743857034
201408091815;52.769157438224006;31.10648728701005;33.620083538486426
201408091830;25.64633086736375;21.469766364210276;21.930170028458278
201408091845;11.067840828734385;11.067840828786478;11.087954829913913
201408091900;4.878774943733475;4.878774943733475;4.878774943741405
201408091915;0.42606205336497005;0.42606205336497005;0.42606205336497005
201408100530;1.9397475961527941;1.9397475961527941;1.9397475963796795
201408100545;8.318306611311069;8.318306611320903;8.32116773417795
201408100600;20.51046467825133;18.770769812636175;18.924212943589747
201408100615;40.45066852475154;30.390189918839404;31.566131143035616
201408100630;63.835469926018774;41.26210509380661;45.07698666445725
201408100645;88.23225036530988;51.53823417902072;59.63193201068266
201408100700;117.16322629509148;61.78824132578629;76.5653806053457
201408100715;145.74612463852975;72.14537325569776;94.60588027491437
201408100730;191.28612888722057;82.67166078015202;118.8339680868782
201408100745;226.04981078520376;96.01505906496655;142.63306325917793
201408100800;256.3743621008151;114.60874176758898;167.15240972313262
201408100815;287.0819401352578;140.53598466463148;192.9628635052551
201408100830;316.46667525404916;174.68716662297996;219.14999840574913
201408100845;343.6913194156311;215.47932729242257;244.9673722782605
201408100900;372.602404276298;261.51477758098974;271.904432238465
201408100915;400.50122338697224;309.544886444805;298.54933492194994
201408100930;425.5280408851075;355.9978383111184;323.64929537208184
201408100945;449.6482211382196;400.3708367490616;347.99403269658706
201408101000;469.9723070871384;439.4367963350723;369.70862022481407
201408101015;488.470354177035;474.223089638533;389.7084632084223
201408101030;506.16021005776014;505.7173612962055;408.50735159061327
201408101045;515.1403365795829;525.9583008290897;420.8877378975034
201408101100;521.397902743713;540.8733958415812;430.4581519831639
201408101115;546.6794788675047;574.5567617289638;451.9146682942353
201409241200;469.21284451722437;479.7826084314817;398.66725841457566
201409241215;473.00382988015457;483.69765541740617;401.18010132114915
201409241229;472.1528581631778;480.09890650662044;399.51053588077525
201409241244;469.63408537745283;471.5872403897006;395.48211792122675
201409241259;466.3957378683744;458.9239765505248;389.71868608483504
201409241314;459.5241297224888;438.95610719515884;380.3513768030811
201409241329;448.97080483499275;411.6794843226957;367.46458881509
201409241344;431.8137829217537;375.383948278016;349.55921399443946
201409241359;413.9720090021211;335.4749653691144;330.30993212858135
201409241414;397.2310457082003;293.10223181671614;310.7005495106043
201409241429;375.0048144702682;246.7108330923611;287.4419080081145
201409241444;350.1947090033588;200.89918012318907;262.4373933969454
201409241459;324.5956758922723;159.10862067074476;236.80347283859714
201409241514;297.2935450575291;124.30338740313182;210.45236955143818
201409241529;269.1206016139972;98.13950965163305;184.06362816138193
201409241544;236.88404306831256;81.81378633455161;157.21511102186938
201409241559;207.73507422151778;70.08422686858846;132.28964693333066
201409241614;154.53188849007213;69.89218541850417;103.91490405414719
201409241629;123.25385700345808;61.93444157030645;82.74659701466251
201409241644;121.01274598124346;47.43809776001868;67.07175257558617
201409241659;89.08472395627734;41.02797898980488;50.026033143406195
201409241714;60.574331037100634;32.47087815080847;35.48207549019278
201409241729;35.811170711812665;22.276761003212183;22.802254300417644
201409241744;16.011800828545606;11.267217976445671;11.281121167665916
201409241759;1.7038928314171555;1.7038928314171555;1.7038928314171558
201409250614;1.0456266315179295;1.0456266315179295;1.0456266315179295
201409250629;3.3069807862213922;3.3069807862213922;3.3069807862213922
201409250644;6.638340039629611;6.638340039629611;6.638340039629611
201409250659;10.35659417610714;10.35659417610714;10.35659417610714
201409250714;19.181310590383116;19.181310590383116;19.181310590383116
201409250729;28.488300673824195;28.09345810740073;28.195223458277553
201409250744;18.092411552647143;18.092411552647143;18.092411552647143
201409250759;10.639226923907419;10.639226923907419;10.639226923907419
201409250814;11.53776019457477;11.53776019457477;11.53776019457477
201409250829;19.80771233256153;19.80771233256153;19.80771233256153
201409250844;34.49473470592195;34.49473470592195;34.49473470592195
201409250859;28.93799289559912;28.93799289559912;28.93799289559912
201409250914;35.32999257603584;35.32999257603584;35.32999257603584
201409250929;32.54683314214053;32.54683314214053;32.54683314214053
201409250944;38.01777730254666;38.01777730254666;38.01777730254666
201409250959;50.80910315541841;50.80910315541841;50.80910315541841
201409251014;40.25834926942664;40.25834926942664;40.25834926942664
201409251029;61.73072120306928;61.73072120306928;61.73072120306928
201409251044;60.792359727294226;60.792359727294226;60.792359727294226
201409251059;79.05067855377014;79.05067855377014;79.05067855377014
201409251114;56.18970205634204;56.18970205634204;56.18970205634204
201409251129;111.001176777665;110.98407765282963;109.46072406501945
201409251144;144.74570559769373;145.0655940481537;140.5753149138029
201409251159;200.06442133105236;201.32614752320578;189.6978739147541
201409251214;175.1586544264628;176.051606235528;167.90697155049972
201409251229;218.2837419888245;219.34692596862345;205.1502489067538
201409251244;288.2467934245152;288.1400984897349;262.22499264971896
201409251300;334.74120091015436;329.40325616363475;296.70779020534866
201409251315;481.5218567351545;453.9625826462864;392.0771449419056
201409251330;481.689826479429;432.09527971562267;384.75761615550164
201409251345;461.8494665686169;389.3604749215639;364.5330595759732
201409251400;406.8485461453498;324.8297145476193;324.8866541034268
201409251415;438.4573903959502;301.5161420388077;330.35350482341653
201409251430;389.47512125141446;239.9259439573273;291.5615793139281
201409251445;360.9227152478065;191.5180580540325;264.4947637249629
201409251500;327.52370193667446;149.98853939909307;235.47655776221993
201409251515;300.90962055317794;115.18002646954534;208.99287867589388
201409251530;270.83972659406504;90.56962086052351;181.71815036968056
201409251545;239.97192566849378;74.67084958460008;155.01140959911362
201409251600;208.28783362649477;65.05328983226599;129.3537265523997
201409251615;175.82212009833194;58.890934415183764;105.298020098743
201409251630;141.99288568305735;54.188563276176225;83.37144982130778
201409251645;111.05117430685955;47.84990538473852;64.15510251167167
201409251700;81.49895613107843;40.23616703766343;47.55502565659259
201409251715;55.694253222500976;30.926672949817544;33.338412873645694
201409251730;32.25653444173272;20.54475555984161;20.913592482703677
201409251745;12.239535867203156;9.321611651008824;9.325542977857165
201409251800;1.0456266491481576;1.0456266491481576;1.0456266491481576
201409260615;3.7626151956523866;3.7626151956523866;3.7626151956523866
201409260630;14.656180844937943;8.531863558458317;8.539868973020736
201409260645;33.64747744497498;20.13028422898606;20.54854588496802
201409260700;33.36938627538326;26.76589863462077;27.401982895490605
201409260715;38.40452538987613;32.61450344398187;33.634434700293156
201409260730;47.874815291144216;40.55917034540219;42.437689848515745
201409260745;45.232776576105046;41.460058879040766;42.709756977417456
201409260800;38.4264960989083;38.07951607602045;38.216912844055514
201409260815;49.6413882131025;47.8004543677185;48.626354131887496
201409260830;82.20515037604721;70.44821503841851;76.17374210749165
